date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:27	56806/56806	---M--	200	added ('OK')	image/jpeg	etag:%22dde6-5e72f295-3ed1df8;;;%22	https://maclift.com.vn/images/products/2020/03/19/large/thang-may-tai-thuc-pham_1584591509.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/large/thang-may-tai-thuc-pham_1584591509.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-thuc-pham-p71.html)
14:21:27	173354/173354	---M--	200	added ('OK')	image/jpeg	etag:%222a52a-5e72f295-41073392;;;%22	https://maclift.com.vn/images/products/2020/03/19/original/thang-may-tai-thuc-pham_1584591509.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/original/thang-may-tai-thuc-pham_1584591509.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-thuc-pham-p71.html)
14:21:27	5123/5123	---M--	200	added ('OK')	image/jpeg	etag:%221403-5e72f296-c1ce4bb6;;;%22	https://maclift.com.vn/images/products/2020/03/19/small/thang-may-tai-thuc-pham_1584591509.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/small/thang-may-tai-thuc-pham_1584591509.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-thuc-pham-p71.html)
14:21:28	130361/130361	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fd39-6805f0dc-4b465302;gz%22	https://maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8.js?20250421142113	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8476e.js	(from https://maclift.com.vn/ct-gioi-thieu-cong-ty.html)
14:21:28	33936/33936	---M--	200	added ('OK')	image/jpeg	etag:%228490-5e72f24f-83253500;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/vai-tro-thang-may_1584591438.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/vai-tro-thang-may_1584591438.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:28	30614/30614	---M--	200	added ('OK')	image/jpeg	etag:%227796-5e72f296-832534fc;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/thang-may-tai-thuc-pham_1584591509.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/thang-may-tai-thuc-pham_1584591509.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:29	35694/35694	---M--	200	added ('OK')	image/jpeg	etag:%228b6e-5e72f258-832534fe;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/thang_may_o_benh_vien_1584591447.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/thang_may_o_benh_vien_1584591447.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:29	38206/38206	---M--	200	added ('OK')	image/jpeg	etag:%22953e-5e72f262-832534f6;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/1536207076_thang-may-tai-hang-05_1584591457.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/1536207076_thang-may-tai-hang-05_1584591457.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:29	26953/26953	---M--	200	added ('OK')	image/jpeg	etag:%226949-5e72f1b3-832534f8;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/thang-cho-o-to_4_1584591283.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/thang-cho-o-to_4_1584591283.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:29	32229/32229	---M--	200	added ('OK')	image/jpeg	etag:%227de5-5e72f26d-832534fa;;;%22	https://maclift.com.vn/images/products/2020/03/19/resized/thang-may-mini-gia-dinh_1584591468.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/resized/thang-may-mini-gia-dinh_1584591468.jpg	(from https://maclift.com.vn/san-pham.html)
14:21:30	121338/121338	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:31%20GMT	https://maclift.com.vn/gia-dinh/anh-hung-ha-noi-dpj195.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/anh-hung-ha-noi-dpj195.html	(from https://maclift.com.vn/du-an.html)
14:21:30	73348/73348	---M--	200	added ('OK')	image/jpeg	etag:%2211e84-5f783e3f-410734fa;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/84b4df47-a02a-4d2c-b780-998ba3467be3_1601715775.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/84b4df47-a02a-4d2c-b780-998ba3467be3_1601715775.jpg	(from https://maclift.com.vn/du-an.html)
14:21:30	120719/120719	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:31%20GMT	https://maclift.com.vn/gia-dinh/chi-huong-hanoi-dpj194.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/chi-huong-hanoi-dpj194.html	(from https://maclift.com.vn/du-an.html)
14:21:30	81873/81873	---M--	200	added ('OK')	image/jpeg	etag:%2213fd1-5f77f39d-41083661;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/b33b13c7-ff6e-488c-b1c4-f26250d18297_1601696669.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/b33b13c7-ff6e-488c-b1c4-f26250d18297_1601696669.jpg	(from https://maclift.com.vn/du-an.html)
14:21:32	116831/116831	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:33%20GMT	https://maclift.com.vn/chung-cu/chung-cu-h3-linh-dam--hn-dpj189.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/chung-cu/chung-cu-h3-linh-dam--hn-dpj189.html	(from https://maclift.com.vn/du-an.html)
14:21:32	43140/43140	---M--	200	added ('OK')	image/jpeg	etag:%22a884-5f783f32-410734f2;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/6a980ea2-4998-475c-a6de-c30edfc318af_1601716018.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/6a980ea2-4998-475c-a6de-c30edfc318af_1601716018.jpg	(from https://maclift.com.vn/du-an.html)
14:21:32	116853/116853	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:33%20GMT	https://maclift.com.vn/gia-dinh/anh-huy---nam-tu-liem---hn-dpj188.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/anh-huy---nam-tu-liem---hn-dpj188.html	(from https://maclift.com.vn/du-an.html)
14:21:33	51263/51263	---M--	200	added ('OK')	image/jpeg	etag:%22c83f-5f783f4f-410734f7;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/75bc46fc-0ed0-4642-be9b-b53052714561_1601716046.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/75bc46fc-0ed0-4642-be9b-b53052714561_1601716046.jpg	(from https://maclift.com.vn/du-an.html)
14:21:35	118945/118945	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:33%20GMT	https://maclift.com.vn/gia-dinh/thai-ha-ha-noi-dpj198.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/thai-ha-ha-noi-dpj198.html	(from https://maclift.com.vn/du-an.html)
14:21:36	66470/66470	---M--	200	added ('OK')	image/jpeg	etag:%22103a6-5fe36554-8328ec29;;;%22	https://maclift.com.vn/images/projects/2020/12/23/resized/8149bf3d-f5f9-4efc-bb89-44d51ec34daf_1608738132.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/12/23/resized/8149bf3d-f5f9-4efc-bb89-44d51ec34daf_1608738132.jpg	(from https://maclift.com.vn/du-an.html)
14:21:36	114657/114657	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:37%20GMT	https://maclift.com.vn/gia-dinh/biet-thu-lien-ke---thinh-liet-%e2%80%93-hoang-mai--ha-noi-dpj196.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/biet-thu-lien-ke---thinh-liet-%e2%80%93-hoang-mai--ha-noi-dpj196.html	(from https://maclift.com.vn/du-an.html)
14:21:36	73705/73705	---M--	200	added ('OK')	image/jpeg	etag:%2211fe9-5f783f11-410734e0;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/14d32450-e818-40d2-8399-bc7a2767458a_1601715985.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/14d32450-e818-40d2-8399-bc7a2767458a_1601715985.jpg	(from https://maclift.com.vn/du-an.html)
14:21:36	121334/121334	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:37%20GMT	https://maclift.com.vn/gia-dinh/chi-nga-hanoi-dpj193.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/chi-nga-hanoi-dpj193.html	(from https://maclift.com.vn/du-an.html)
14:21:36	77134/77134	---M--	200	added ('OK')	image/jpeg	etag:%2212d4e-5f783a5a-41083669;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/d9ebb612-5a7b-4d99-b90e-02da76b49bf4_1601714778.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/d9ebb612-5a7b-4d99-b90e-02da76b49bf4_1601714778.jpg	(from https://maclift.com.vn/du-an.html)
14:21:37	121375/121375	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:38%20GMT	https://maclift.com.vn/khach-san/hotel-dahlia-hanoi-dpj192.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/khach-san/hotel-dahlia-hanoi-dpj192.html	(from https://maclift.com.vn/du-an.html)
14:21:37	96565/96565	---M--	200	added ('OK')	image/jpeg	etag:%2217935-5f783d11-4108366b;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/ef371add-70a9-42d5-b973-1ec14f0f4a7e_1601715472.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/ef371add-70a9-42d5-b973-1ec14f0f4a7e_1601715472.jpg	(from https://maclift.com.vn/du-an.html)
14:21:38	121348/121348	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:38%20GMT	https://maclift.com.vn/gia-dinh/chu-than-nghean-dpj191.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/chu-than-nghean-dpj191.html	(from https://maclift.com.vn/du-an.html)
14:21:38	87842/87842	---M--	200	added ('OK')	image/jpeg	etag:%2215722-5f783bfd-4108366d;;;%22	https://maclift.com.vn/images/projects/2020/10/03/resized/f377a509-9e77-478b-bbcd-35ef339640a1_1601715197.jpeg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/10/03/resized/f377a509-9e77-478b-bbcd-35ef339640a1_1601715197.jpg	(from https://maclift.com.vn/du-an.html)
14:21:38	121498/121498	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:39%20GMT	https://maclift.com.vn/gia-dinh/anh-thang---thanh-hoa-dpj190.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh/anh-thang---thanh-hoa-dpj190.html	(from https://maclift.com.vn/du-an.html)
14:21:38	57321/57321	---M--	200	added ('OK')	image/jpeg	etag:%22dfe9-5f237baf-410734da;;;%22	https://maclift.com.vn/images/projects/2020/07/31/resized/d04c7da673618f3fd670_1596160943.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/projects/2020/07/31/resized/d04c7da673618f3fd670_1596160943.jpg	(from https://maclift.com.vn/du-an.html)
14:21:39	113229/113229	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:39%20GMT	https://maclift.com.vn/khach-san-pj21html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/khach-san-pj21html.html	(from https://maclift.com.vn/du-an.html)
14:21:39	112470/112470	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:40%20GMT	https://maclift.com.vn/be%cc%a3nh-vie%cc%a3n-pj20html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/be%cc%a3nh-vie%cc%a3n-pj20html.html	(from https://maclift.com.vn/du-an.html)
14:21:39	113214/113214	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:40%20GMT	https://maclift.com.vn/chung-cu-pj19html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/chung-cu-pj19html.html	(from https://maclift.com.vn/du-an.html)
14:21:40	118935/118935	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:41%20GMT	https://maclift.com.vn/gia-dinh-pj18html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/gia-dinh-pj18html.html	(from https://maclift.com.vn/du-an.html)
14:21:40	131535/131535	---M-Z	200	added ('OK')	application/x-javascript	etag:%22201cf-6805f0de-4b4c94d1;gz%22	https://maclift.com.vn/cache/js/f90ba8b72e1a0d90a48027526b338043.js?20250421142114	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/f90ba8b72e1a0d90a48027526b338043947b.js	(from https://maclift.com.vn/du-an.html)
14:21:41	130361/130361	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fd39-6805f0dc-4b465302;gz%22	https://maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8.js?20250421142114	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8947b.js	(from https://maclift.com.vn/tin-tuc.html)
14:21:41	139673/139673	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222199-6805f0e1-4b4a7364;gz%22	https://maclift.com.vn/cache/js/72d806c9a82796f19403c04d556981d9.js?20250421142114	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/72d806c9a82796f19403c04d556981d9947b.js	(from https://maclift.com.vn/lien-he.html)
14:21:42	75369/75369	---M--	200	added ('OK')	image/jpeg	etag:%2212669-5e72f257-3ed1dfa;;;%22	https://maclift.com.vn/images/products/2020/03/19/large/thang_may_o_benh_vien_1584591447.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/large/thang_may_o_benh_vien_1584591447.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-benh-vien-p70.html)
14:21:42	211008/211008	---M--	200	added ('OK')	image/jpeg	etag:%2233840-5e72f257-41073393;;;%22	https://maclift.com.vn/images/products/2020/03/19/original/thang_may_o_benh_vien_1584591447.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/original/thang_may_o_benh_vien_1584591447.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-benh-vien-p70.html)
14:21:42	5302/5302	---M--	200	added ('OK')	image/jpeg	etag:%2214b6-5e72f258-c1ce4bb8;;;%22	https://maclift.com.vn/images/products/2020/03/19/small/thang_may_o_benh_vien_1584591447.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/small/thang_may_o_benh_vien_1584591447.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-benh-vien-p70.html)
14:21:43	316803/316803	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d583-6805f0fb-4b465307;gz%22	https://maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c1743.js?20250421142116	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c17438c6d.js	(from https://maclift.com.vn/thang-may-maclift/thang-may-benh-vien-p70.html)
14:21:43	82169/82169	---M--	200	added ('OK')	image/jpeg	etag:%22140f9-5e72f261-3ed1df1;;;%22	https://maclift.com.vn/images/products/2020/03/19/large/1536207076_thang-may-tai-hang-05_1584591457.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/large/1536207076_thang-may-tai-hang-05_1584591457.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-tai-hang-p69.html)
14:21:43	239437/239437	---M--	200	added ('OK')	image/jpeg	etag:%223a74d-5e72f261-4107338f;;;%22	https://maclift.com.vn/images/products/2020/03/19/original/1536207076_thang-may-tai-hang-05_1584591457.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/original/1536207076_thang-may-tai-hang-05_1584591457.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-tai-hang-p69.html)
14:21:43	5195/5195	---M--	200	added ('OK')	image/jpeg	etag:%22144b-5e72f262-c1ce4bb0;;;%22	https://maclift.com.vn/images/products/2020/03/19/small/1536207076_thang-may-tai-hang-05_1584591457.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/small/1536207076_thang-may-tai-hang-05_1584591457.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-tai-hang-p69.html)
14:21:45	316803/316803	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d583-6805f0fb-4b465307;gz%22	https://maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c1743.js?20250421142117	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c1743a167.js	(from https://maclift.com.vn/thang-may-maclift/thang-may-tai-hang-p69.html)
14:21:45	299150/299150	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:45%20GMT	https://maclift.com.vn/thang-may-maclift/thang-may-o-to-p68.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/thang-may-maclift/thang-may-o-to-p68.html	(from https://maclift.com.vn/)
14:21:46	210683/210683	---M-Z	200	added ('OK')	application/x-javascript	etag:%22336fb-6805f1f0-4e14b0b2;gz%22	https://maclift.com.vn/cache/js/98dfc346ad06f0bc154dcd30f8c717c6.js?20250421142120	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/98dfc346ad06f0bc154dcd30f8c717c66473.js	(from https://maclift.com.vn/danh-gia.html)
14:21:46	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:47%20GMT	https://maclift.com.vn/tin-moi/delecweb.com	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/tin-moi/delecweb.com	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:46	45222/45222	---M--	200	added ('OK')	image/jpeg	etag:%22b0a6-5e65ceb4-c1ce4b7c;;;%22	https://maclift.com.vn/images/news/2020/03/09/large/su-dung-thang-may_1583730356.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/news/2020/03/09/large/su-dung-thang-may_1583730356.jpg	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:47	43290/43290	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:48%20GMT	https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.amp	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20-2.html	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:47	102154/102154	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:48%20GMT	https://maclift.com.vn/danh-muc-tin/tin-moi.html	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/danh-muc-tin/tin-moi.html	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:47	16/16	---M--	403	error ('Forbidden')	text/plain	date:Mon,%2021%20Apr%202025%2007:21:51%20GMT	http://thangmaygiadinhhn.vn/viettuan/upload/images/su-dung-thang-may.jpg	C:/My%20Web%20Sites/web_MMM/thangmaygiadinhhn.vn/viettuan/upload/images/su-dung-thang-may.88.delayed	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:48	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:49%20GMT	https://maclift.com.vn/tin-moi/hhh	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/tin-moi/hhh	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:48	149998/149998	---M-Z	200	added ('OK')	application/x-javascript	etag:%22249ee-6805f1f0-4e0d1d09;gz%22	https://maclift.com.vn/cache/js/8294b4a444708d7973b96b59c1b9b92e.js?20250421142120	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/8294b4a444708d7973b96b59c1b9b92e6473.js	(from https://maclift.com.vn/tin-moi/luu-y-su-dung-thang-may-gia-dinh-khi-nha-co-tre-nho-n20.html)
14:21:48	46067/46067	---M--	200	added ('OK')	image/jpeg	etag:%22b3f3-5e65cc83-c1ce4b7a;;;%22	https://maclift.com.vn/images/news/2020/03/09/large/4_1583729794.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/news/2020/03/09/large/4_1583729794.jpg	(from https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.html)
14:21:49	41099/41099	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Apr%202025%2007:21:49%20GMT	https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.amp	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19-2.html	(from https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.html)
14:21:55	85422/85422	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:49%20GMT	https://thangmaytaiyo.vn/wp-content/uploads/2019/12/4-533x400.jpg	C:/My%20Web%20Sites/web_MMM/thangmaytaiyo.vn/wp-content/uploads/2019/12/4-533x400.8d.delayed	(from https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.html)
14:21:58	85425/85425	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:52%20GMT	https://thangmaytaiyo.vn/wp-content/uploads/2019/12/7-667x400.jpg	C:/My%20Web%20Sites/web_MMM/thangmaytaiyo.vn/wp-content/uploads/2019/12/7-667x400.8e.delayed	(from https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.html)
14:22:01	85406/85406	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:54%20GMT	https://thangmaytaiyo.vn/wp-content/uploads/2019/12/2-646x400.jpg	C:/My%20Web%20Sites/web_MMM/thangmaytaiyo.vn/wp-content/uploads/2019/12/2-646x400.jpg	(from https://maclift.com.vn/tin-moi/kich-thuoc-cua-thang-may-bao-nhieu-thi-phu-hop-n19.html)
14:22:05	85424/85424	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:21:59%20GMT	https://thangmaytaiyo.vn/wp-content/uploads/2020/02/13-651x400.jpg	C:/My%20Web%20Sites/web_MMM/thangmaytaiyo.vn/wp-content/uploads/2020/02/13-651x400.jpg	(from https://maclift.com.vn/tin-moi/tim-hieu-ve-thang-may-mitsubishi-450kg-n18.html)
14:22:08	85424/85424	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Apr%202025%2007:22:01%20GMT	https://thangmaytaiyo.vn/wp-content/uploads/2020/02/15-533x400.jpg	C:/My%20Web%20Sites/web_MMM/thangmaytaiyo.vn/wp-content/uploads/2020/02/15-533x400.jpg	(from https://maclift.com.vn/tin-moi/tim-hieu-ve-thang-may-mitsubishi-450kg-n18.html)
14:22:08	149998/149998	---M-Z	200	added ('OK')	application/x-javascript	etag:%22249ee-6805f1f0-4e0d1d09;gz%22	https://maclift.com.vn/cache/js/8294b4a444708d7973b96b59c1b9b92e.js?20250421142121	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/8294b4a444708d7973b96b59c1b9b92eaeb3.js	(from https://maclift.com.vn/tin-moi/tim-hieu-ve-thang-may-mitsubishi-450kg-n18.html)
14:22:09	130361/130361	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fd39-6805f0dc-4b465302;gz%22	https://maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8.js?20250421142121	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/b4a8ad5424bd959d5bb6888190ab6ab8aeb3.js	(from https://maclift.com.vn/ct-chinh-sach-quy-dinh-chung.html)
14:22:10	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2021%20Apr%202025%2007:22:11%20GMT	http://connect.facebook.net/vi_VN/sdk.js	C:/My%20Web%20Sites/web_MMM/connect.facebook.net/vi_VN/sdk.96.delayed	(from https://maclift.com.vn/cache/js/3f38705044b0bb7292994a5965cc1595.js?20250421142102)
14:22:10	3093/3093	---M-Z	200	added ('OK')	application/x-javascript	etag:%220583439e475cd04810e24c8f4ba187e4%22	https://connect.facebook.net/vi_VN/sdk.js	C:/My%20Web%20Sites/web_MMM/connect.facebook.net/vi_VN/sdk.js	(from https://maclift.com.vn/cache/js/3f38705044b0bb7292994a5965cc1595.js?20250421142102)
14:22:11	70683/70683	---M--	200	added ('OK')	image/jpeg	etag:%221141b-5e72f26c-3ed1df6;;;%22	https://maclift.com.vn/images/products/2020/03/19/large/thang-may-mini-gia-dinh_1584591468.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/large/thang-may-mini-gia-dinh_1584591468.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-gia-dinh-p67.html)
14:22:11	221680/221680	---M--	200	added ('OK')	image/jpeg	etag:%22361f0-5e72f26c-41073391;;;%22	https://maclift.com.vn/images/products/2020/03/19/original/thang-may-mini-gia-dinh_1584591468.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/original/thang-may-mini-gia-dinh_1584591468.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-gia-dinh-p67.html)
14:22:11	4805/4805	---M--	200	added ('OK')	image/jpeg	etag:%2212c5-5e72f26d-c1ce4bb4;;;%22	https://maclift.com.vn/images/products/2020/03/19/small/thang-may-mini-gia-dinh_1584591468.jpg	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/images/products/2020/03/19/small/thang-may-mini-gia-dinh_1584591468.jpg	(from https://maclift.com.vn/thang-may-maclift/thang-may-gia-dinh-p67.html)
14:22:16	316803/316803	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d583-6805f0fb-4b465307;gz%22	https://maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c1743.js?20250421142123	C:/My%20Web%20Sites/web_MMM/maclift.com.vn/cache/js/d9eb4c399859acb8c9a1794def3c17435982.js	(from https://maclift.com.vn/thang-may-maclift/thang-may-gia-dinh-p67.html)
